SE13,-,-,909,21,14,294,5,13,50,2,-,3,1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE14,-,-,524,10,5,183,4,5,30,2,2,4,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
SE15,-,-,1352,22,13,481,17,36,56,1,3,4,2,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE16,-,-,1002,16,12,290,5,14,45,5,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE17,-,-,588,14,2,230,4,8,29,5,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE18,-,-,2011,36,28,614,18,38,93,8,8,7,2,3,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE19,-,-,731,18,6,222,6,9,28,4,2,8,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE20,-,-,553,6,3,160,7,8,29,1,-,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE21,-,-,405,8,-,95,2,3,21,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE22,-,-,739,7,4,155,5,9,33,2,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE23,-,-,887,12,12,200,5,9,27,2,3,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE24,-,-,448,7,6,111,3,1,6,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE25,-,-,945,16,8,334,7,11,47,2,4,7,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE26,-,-,719,12,8,197,6,12,23,2,1,7,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE27,-,-,502,9,1,192,8,4,19,3,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SE28,-,-,936,24,5,367,10,19,44,7,3,7,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG01,-,-,1971,14,9,367,12,13,49,3,4,5,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG02,-,-,1568,16,8,284,16,20,32,8,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG03,-,-,329,2,3,66,3,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG04,-,-,1155,8,10,188,4,5,23,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG05,-,-,1243,8,8,236,3,10,28,2,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG06,-,-,1220,8,12,198,7,14,35,4,4,2,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG07,-,-,582,9,5,108,5,2,15,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG08,-,-,1657,17,9,274,8,9,38,3,2,3,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG09,-,-,472,4,6,80,1,2,12,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG10,-,-,87,1,-,19,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG11,-,-,427,2,3,73,2,2,8,-,2,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG12,-,-,1387,11,11,224,5,6,37,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG13,-,-,768,5,7,127,5,4,23,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG14,-,-,807,3,7,137,2,4,18,-,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG15,-,-,204,4,3,33,2,-,9,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG16,-,-,236,4,2,33,-,1,7,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG17,-,-,509,5,5,69,-,-,12,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG18,-,-,856,10,9,166,2,6,21,2,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SG19,-,-,1016,10,9,173,8,3,28,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK01,-,-,352,8,1,69,1,3,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK02,-,-,1187,7,6,208,-,3,33,2,2,2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK03,-,-,931,13,2,175,2,3,34,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK04,-,-,1591,9,8,283,7,5,57,8,2,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK05,-,-,932,4,4,167,5,3,27,3,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK06,-,-,2171,11,8,347,10,4,52,1,1,4,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK07,-,-,1993,18,1,345,6,7,51,3,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK08,-,-,2825,23,12,502,15,10,82,4,3,5,-,2,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK09,-,-,2166,22,13,422,15,10,81,6,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK10,-,-,2271,9,4,357,4,9,49,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK11,-,-,1719,7,8,324,5,5,47,2,3,7,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
SK12,-,-,1030,5,4,162,2,-,27,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK13,-,-,1377,19,7,280,3,9,33,2,-,3,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK14,-,-,1865,17,9,395,10,8,53,3,1,4,-,-,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK15,-,-,1095,9,6,200,3,3,31,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK16,-,-,696,7,1,161,2,1,15,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK17,-,-,1353,8,11,232,7,5,53,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK22,-,-,559,5,4,98,-,1,14,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SK23,-,-,780,4,7,109,4,3,26,2,-,2,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL00,-,-,887,11,3,184,-,4,36,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL01,-,-,3097,33,33,791,18,24,113,8,5,18,2,2,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL02,-,-,2641,22,27,617,14,19,105,11,4,11,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL03,-,-,2605,27,15,587,10,19,102,10,4,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL04,-,-,2475,16,12,483,8,3,76,9,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL05,-,-,1603,8,11,314,5,7,49,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL06,-,-,4385,29,16,846,10,9,131,5,6,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL07,-,-,1280,5,5,240,2,1,35,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL08,-,-,489,1,2,100,1,-,18,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SL09,-,-,1378,15,8,272,8,1,42,2,2,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SM01,-,-,1521,13,12,306,8,7,37,7,7,4,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SM02,-,-,1156,11,6,213,4,4,37,3,4,3,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
SM03,-,-,931,12,8,179,8,6,29,2,1,2,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SM04,-,-,1361,18,8,335,9,12,38,4,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SM05,-,-,1490,17,18,332,6,11,45,5,2,6,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SM06,-,-,1330,17,7,258,10,10,44,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SM07,-,-,1197,10,7,227,3,6,27,4,-,2,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
SN01,-,-,721,7,8,145,3,4,14,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN02,-,-,936,13,12,183,4,5,34,4,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN03,-,-,1173,13,10,251,5,2,26,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN04,-,-,860,12,11,143,3,5,9,3,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN05,-,-,932,5,9,151,4,4,22,1,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN06,-,-,655,1,9,113,3,5,19,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN07,-,-,601,3,7,92,1,1,20,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN08,-,-,1097,11,7,218,1,2,32,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN09,-,-,306,2,2,46,3,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN10,-,-,1078,16,10,170,6,-,17,4,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN11,-,-,790,8,5,132,1,5,13,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN12,-,-,956,13,8,164,2,4,18,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN13,-,-,733,5,6,112,2,-,15,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN14,-,-,968,9,8,146,2,3,11,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN15,-,-,1097,5,10,196,9,5,32,3,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN16,-,-,434,9,9,72,1,2,12,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN25,-,-,1066,15,9,204,1,5,20,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SN26,-,-,68,2,1,6,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO01,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO02,-,-,5,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO03,-,-,12,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO04,-,-,13,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO05,-,-,9,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO09,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO14,-,-,854,10,6,256,7,-,48,6,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO15,-,-,1505,9,7,288,6,6,44,1,1,2,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
SO16,-,-,2682,28,20,565,11,12,76,9,4,6,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO17,-,-,522,6,5,102,1,2,14,2,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO18,-,-,1622,17,9,335,3,7,52,3,4,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO19,-,-,2474,30,16,556,11,12,76,6,5,3,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO20,-,-,392,3,5,57,1,1,10,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO21,-,-,1119,6,2,166,1,-,24,4,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO22,-,-,936,5,8,139,2,2,22,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO23,-,-,834,3,3,123,3,-,17,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO24,-,-,779,6,-,118,3,-,19,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO30,-,-,1575,10,5,264,7,5,26,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO31,-,-,2131,15,13,338,7,3,53,3,3,6,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO32,-,-,1048,8,9,143,2,-,15,1,-,4,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO40,-,-,2032,12,13,320,8,7,39,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO41,-,-,1675,9,6,243,2,4,21,3,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO42,-,-,263,3,4,51,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO43,-,-,312,-,3,58,2,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO45,-,-,1389,18,13,199,6,6,48,1,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO50,-,-,1917,13,14,312,11,4,45,4,2,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO51,-,-,1323,11,8,180,5,1,23,5,1,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO52,-,-,307,2,1,41,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SO53,-,-,1449,7,8,221,3,2,28,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP01,-,-,651,4,6,115,1,1,9,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP02,-,-,883,12,8,149,3,2,21,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP03,-,-,468,6,4,71,2,2,9,1,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP04,-,-,1205,13,15,194,3,4,17,5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP05,-,-,1030,11,5,142,1,3,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP06,-,-,725,7,2,102,1,2,12,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP07,-,-,694,12,9,117,2,1,9,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP08,-,-,798,8,4,120,2,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP09,-,-,331,4,4,79,1,2,13,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP10,-,-,1405,15,8,238,3,2,44,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SP11,-,-,1212,6,5,221,3,4,30,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR00,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR01,-,-,136,-,3,54,1,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR02,-,-,1646,18,10,357,4,7,66,3,3,10,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR03,-,-,1910,13,14,398,6,7,74,1,3,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR04,-,-,1610,12,8,360,9,9,64,5,1,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR05,-,-,1301,11,5,239,3,8,40,5,2,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR06,-,-,1699,7,6,342,4,3,47,7,2,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR07,-,-,1346,4,10,289,8,8,46,2,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SR08,-,-,1150,11,8,258,5,5,36,4,1,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS00,-,-,1631,30,6,308,7,7,44,5,2,3,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
SS01,-,-,1062,16,10,220,8,4,43,3,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS02,-,-,1322,15,9,266,8,7,41,3,1,4,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS03,-,-,1215,23,8,213,4,6,25,3,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS04,-,-,901,11,7,152,2,2,25,2,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS05,-,-,946,14,10,140,4,9,17,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS06,-,-,1376,29,10,212,5,3,30,5,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS07,-,1,2537,50,30,416,13,12,61,5,7,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS08,-,-,1977,35,31,417,11,9,60,4,1,5,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS09,-,-,2393,24,13,389,11,12,46,2,1,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS11,-,-,793,9,3,143,5,3,23,3,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS12,-,-,929,17,7,151,5,3,30,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS13,-,-,1023,12,14,220,8,6,44,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS14,-,-,1065,13,10,229,5,4,35,1,4,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS15,-,-,1221,8,9,246,5,7,33,4,5,4,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS16,-,-,1219,9,13,249,5,7,40,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS17,-,-,1411,18,12,259,5,6,47,3,1,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SS50,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST01,-,-,813,11,17,198,13,14,26,4,2,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST02,-,-,972,19,20,215,1,17,32,5,2,2,1,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST03,-,-,2141,39,26,469,18,19,75,8,6,6,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST04,-,-,1881,35,21,403,12,16,70,6,4,12,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST05,-,-,2851,55,36,539,23,22,67,14,3,9,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST06,-,-,1994,43,36,416,14,38,71,6,7,6,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST07,-,-,2030,30,13,341,15,8,57,6,4,5,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST08,-,-,824,17,6,138,-,5,24,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST09,-,-,571,9,1,112,1,2,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST10,-,-,1036,17,10,167,5,3,30,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST11,-,-,433,9,10,93,5,5,21,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST12,-,-,223,3,-,52,4,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST13,-,-,1135,10,13,246,6,5,49,3,2,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
ST14,-,-,626,13,9,131,7,4,26,2,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST15,-,-,1102,9,12,255,3,4,54,2,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST16,-,-,985,15,10,232,7,5,30,6,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST17,-,-,1388,24,11,308,8,10,50,3,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST18,-,-,840,12,7,179,4,3,29,1,2,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST19,-,-,742,9,7,107,3,1,18,4,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST20,-,-,354,3,2,57,2,1,14,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ST21,-,-,387,5,4,62,2,3,10,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01,-,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01A,-,-,24,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01E,-,-,26,-,-,8,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01H,-,-,18,2,1,8,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01P,-,-,288,3,1,48,3,2,5,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01V,-,-,570,9,5,134,5,5,21,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01W,-,-,262,6,1,65,2,3,13,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01X,-,-,254,5,1,49,1,2,9,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW01Y,-,-,16,-,-,2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW02,-,-,1214,18,13,365,7,16,62,4,3,5,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW03,-,-,943,11,3,156,3,4,25,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW04,-,-,1060,14,7,221,4,16,42,2,4,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW05,-,-,349,4,5,72,2,2,9,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW06,-,-,2092,25,14,417,10,7,64,8,4,2,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW07,-,-,546,2,5,124,1,4,19,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW08,-,-,807,11,14,251,10,16,35,6,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW09,-,-,884,17,9,332,14,15,46,4,4,5,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW10,-,-,660,11,7,186,8,2,20,4,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW11,-,-,2169,24,22,452,17,15,78,5,3,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW12,-,-,878,9,5,180,5,6,25,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SW13,-,-,612,5,2,123,3,2,19,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
